GEOID,NAME,total,hisp,white,black,amind_aknat,asian,nathw_pacis,other_race,multi_race,pop_over18,pop_under18,total_housing,occupied_housing,jobs_rac,jobs_rac_low,jobs_rac_mid,jobs_rac_hi,jobs_wac,jobs_wac_low,jobs_wac_mid,jobs_wac_hi
511319303013018,"Block 3018, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303013019,"Block 3019, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",13,0,6,7,0,0,0,0,0,9,4,4,4,8,4,3,1,28,3,20,5
511319303013021,"Block 3021, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",2,1,1,0,0,0,0,0,0,2,0,4,0,3,0,0,3,0,0,0,0
511319303013022,"Block 3022, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303013024,"Block 3024, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",147,1,142,0,0,0,0,0,4,135,12,134,93,53,12,13,28,135,25,37,73
511319301003013,"Block 3013, Block Group 3, Census Tract 9301, Northampton County, Virginia",40,3,33,4,0,0,0,0,0,33,7,20,17,16,2,4,10,0,0,0,0
511319301004038,"Block 4038, Block Group 4, Census Tract 9301, Northampton County, Virginia",62,7,51,1,0,0,0,0,3,53,9,38,28,14,1,5,8,3,2,1,0
511319301004039,"Block 4039, Block Group 4, Census Tract 9301, Northampton County, Virginia",17,2,12,3,0,0,0,0,0,14,3,6,6,5,1,3,1,8,1,3,4
511319301004040,"Block 4040, Block Group 4, Census Tract 9301, Northampton County, Virginia",7,0,0,7,0,0,0,0,0,7,0,5,4,2,0,2,0,0,0,0,0
511319301004041,"Block 4041, Block Group 4, Census Tract 9301, Northampton County, Virginia",1,0,0,1,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0
511319301004043,"Block 4043, Block Group 4, Census Tract 9301, Northampton County, Virginia",3,0,2,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0
511319303013025,"Block 3025, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",24,0,23,1,0,0,0,0,0,24,0,46,24,10,3,3,4,2,0,0,2
511319303013026,"Block 3026, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303013028,"Block 3028, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303013029,"Block 3029, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",23,2,19,1,0,0,0,0,1,22,1,16,11,10,3,4,3,0,0,0,0
511319303013031,"Block 3031, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",13,0,11,0,0,0,0,0,2,10,3,7,0,6,1,2,3,0,0,0,0
511319303013032,"Block 3032, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303013034,"Block 3034, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",15,0,11,4,0,0,0,0,0,15,0,17,8,5,1,1,3,0,0,0,0
511319303013035,"Block 3035, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303013036,"Block 3036, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303013038,"Block 3038, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",25,0,21,3,0,0,0,0,1,21,4,11,7,13,3,4,6,0,0,0,0
511319303013039,"Block 3039, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303013041,"Block 3041, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303013042,"Block 3042, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",8,0,8,0,0,0,0,0,0,8,0,11,4,3,0,0,3,0,0,0,0
511319303013043,"Block 3043, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",12,0,12,0,0,0,0,0,0,12,0,24,0,4,2,0,2,0,0,0,0
511319303013045,"Block 3045, Block Group 3, Census Tract 9303.01, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021000,"Block 1000, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021002,"Block 1002, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021003,"Block 1003, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021005,"Block 1005, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021006,"Block 1006, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021007,"Block 1007, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021008,"Block 1008, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301002039,"Block 2039, Block Group 2, Census Tract 9301, Northampton County, Virginia",15,0,2,10,0,0,0,0,3,11,4,7,1,6,1,4,1,0,0,0,0
511319301002041,"Block 2041, Block Group 2, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301002042,"Block 2042, Block Group 2, Census Tract 9301, Northampton County, Virginia",14,0,14,0,0,0,0,0,0,9,5,7,7,4,0,1,3,39,0,21,18
511319301002044,"Block 2044, Block Group 2, Census Tract 9301, Northampton County, Virginia",2,0,1,0,0,0,0,0,1,1,1,3,3,0,0,0,0,2,1,1,0
511319301002045,"Block 2045, Block Group 2, Census Tract 9301, Northampton County, Virginia",12,0,12,0,0,0,0,0,0,12,0,7,7,1,0,1,0,89,8,43,38
511319301002046,"Block 2046, Block Group 2, Census Tract 9301, Northampton County, Virginia",8,0,0,7,0,0,0,1,0,6,2,8,7,5,0,3,2,0,0,0,0
511319301002048,"Block 2048, Block Group 2, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301003000,"Block 3000, Block Group 3, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301003002,"Block 3002, Block Group 3, Census Tract 9301, Northampton County, Virginia",11,0,11,0,0,0,0,0,0,10,1,2,2,7,0,4,3,0,0,0,0
511319301003003,"Block 3003, Block Group 3, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301003005,"Block 3005, Block Group 3, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301003006,"Block 3006, Block Group 3, Census Tract 9301, Northampton County, Virginia",14,3,11,0,0,0,0,0,0,8,6,5,5,6,0,3,3,0,0,0,0
511319301003007,"Block 3007, Block Group 3, Census Tract 9301, Northampton County, Virginia",24,2,5,17,0,0,0,0,0,24,0,14,14,13,1,6,6,3,2,1,0
511319301003009,"Block 3009, Block Group 3, Census Tract 9301, Northampton County, Virginia",6,0,2,4,0,0,0,0,0,6,0,1,1,2,1,1,0,0,0,0,0
511319301003010,"Block 3010, Block Group 3, Census Tract 9301, Northampton County, Virginia",7,0,2,5,0,0,0,0,0,7,0,1,1,2,2,0,0,0,0,0,0
511319301003012,"Block 3012, Block Group 3, Census Tract 9301, Northampton County, Virginia",13,2,9,2,0,0,0,0,0,7,6,7,7,3,1,2,0,0,0,0,0
511319301003014,"Block 3014, Block Group 3, Census Tract 9301, Northampton County, Virginia",11,0,6,1,3,0,0,0,1,8,3,3,1,4,1,2,1,0,0,0,0
511319301003015,"Block 3015, Block Group 3, Census Tract 9301, Northampton County, Virginia",20,4,11,5,0,0,0,0,0,16,4,6,6,8,2,1,5,14,4,8,2
511319301003016,"Block 3016, Block Group 3, Census Tract 9301, Northampton County, Virginia",5,1,0,3,0,0,0,0,1,2,3,3,3,1,1,0,0,0,0,0,0
511319301003017,"Block 3017, Block Group 3, Census Tract 9301, Northampton County, Virginia",23,2,0,21,0,0,0,0,0,12,11,9,2,14,2,9,3,0,0,0,0
511319301003018,"Block 3018, Block Group 3, Census Tract 9301, Northampton County, Virginia",14,2,1,10,0,0,0,0,1,10,4,4,4,2,0,1,1,9,1,1,7
511319301003019,"Block 3019, Block Group 3, Census Tract 9301, Northampton County, Virginia",82,0,10,69,0,0,0,0,3,48,34,43,43,26,5,12,9,54,13,26,15
511319301004044,"Block 4044, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004045,"Block 4045, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004047,"Block 4047, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004048,"Block 4048, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004050,"Block 4050, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004051,"Block 4051, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004053,"Block 4053, Block Group 4, Census Tract 9301, Northampton County, Virginia",14,0,10,4,0,0,0,0,0,9,5,5,5,4,0,1,3,0,0,0,0
511319301004054,"Block 4054, Block Group 4, Census Tract 9301, Northampton County, Virginia",28,0,25,3,0,0,0,0,0,23,5,12,6,11,1,5,5,0,0,0,0
511319301004055,"Block 4055, Block Group 4, Census Tract 9301, Northampton County, Virginia",9,0,5,4,0,0,0,0,0,9,0,2,2,3,0,2,1,0,0,0,0
511319301004057,"Block 4057, Block Group 4, Census Tract 9301, Northampton County, Virginia",28,2,25,1,0,0,0,0,0,27,1,19,12,10,1,2,7,0,0,0,0
511319301004058,"Block 4058, Block Group 4, Census Tract 9301, Northampton County, Virginia",17,2,13,2,0,0,0,0,0,12,5,6,6,2,0,1,1,0,0,0,0
511319301004060,"Block 4060, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004061,"Block 4061, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004063,"Block 4063, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004064,"Block 4064, Block Group 4, Census Tract 9301, Northampton County, Virginia",2,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,40,2,8,30
511319301004065,"Block 4065, Block Group 4, Census Tract 9301, Northampton County, Virginia",2,1,0,0,0,1,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0
511319301004067,"Block 4067, Block Group 4, Census Tract 9301, Northampton County, Virginia",10,6,4,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0
511319301004068,"Block 4068, Block Group 4, Census Tract 9301, Northampton County, Virginia",1,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0
511319301004070,"Block 4070, Block Group 4, Census Tract 9301, Northampton County, Virginia",7,0,7,0,0,0,0,0,0,5,2,4,2,6,0,1,5,0,0,0,0
511319301004071,"Block 4071, Block Group 4, Census Tract 9301, Northampton County, Virginia",9,1,7,1,0,0,0,0,0,9,0,9,9,4,0,2,2,0,0,0,0
511319301004073,"Block 4073, Block Group 4, Census Tract 9301, Northampton County, Virginia",9,2,5,0,0,0,0,0,2,4,5,2,2,2,1,0,1,0,0,0,0
511319301004074,"Block 4074, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004075,"Block 4075, Block Group 4, Census Tract 9301, Northampton County, Virginia",4,4,0,0,0,0,0,0,0,4,0,2,2,1,0,1,0,0,0,0,0
511319301004077,"Block 4077, Block Group 4, Census Tract 9301, Northampton County, Virginia",6,0,5,0,0,0,0,0,1,5,1,5,1,1,0,0,1,0,0,0,0
511319301004078,"Block 4078, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004079,"Block 4079, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004080,"Block 4080, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004081,"Block 4081, Block Group 4, Census Tract 9301, Northampton County, Virginia",1,0,0,1,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0
511319301004082,"Block 4082, Block Group 4, Census Tract 9301, Northampton County, Virginia",7,0,7,0,0,0,0,0,0,7,0,1,1,4,0,2,2,0,0,0,0
511319301004083,"Block 4083, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004084,"Block 4084, Block Group 4, Census Tract 9301, Northampton County, Virginia",28,2,20,6,0,0,0,0,0,25,3,13,6,9,0,5,4,0,0,0,0
511319301004085,"Block 4085, Block Group 4, Census Tract 9301, Northampton County, Virginia",18,0,14,4,0,0,0,0,0,15,3,9,9,6,1,3,2,0,0,0,0
511319301004086,"Block 4086, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004087,"Block 4087, Block Group 4, Census Tract 9301, Northampton County, Virginia",19,0,19,0,0,0,0,0,0,13,6,7,7,8,2,3,3,1,0,1,0
511319301004088,"Block 4088, Block Group 4, Census Tract 9301, Northampton County, Virginia",16,2,11,3,0,0,0,0,0,12,4,6,6,4,0,4,0,2,0,2,0
511319301004089,"Block 4089, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2
511319301004090,"Block 4090, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9,20,25
511319301003020,"Block 3020, Block Group 3, Census Tract 9301, Northampton County, Virginia",17,5,2,9,1,0,0,0,0,16,1,7,2,8,1,3,4,1,0,1,0
511319301003021,"Block 3021, Block Group 3, Census Tract 9301, Northampton County, Virginia",28,0,5,23,0,0,0,0,0,22,6,16,16,10,2,3,5,2,2,0,0
511319301003022,"Block 3022, Block Group 3, Census Tract 9301, Northampton County, Virginia",14,0,7,4,2,0,0,0,1,10,4,4,1,4,0,2,2,0,0,0,0
511319301003023,"Block 3023, Block Group 3, Census Tract 9301, Northampton County, Virginia",23,1,12,7,0,0,0,0,3,17,6,12,0,8,1,3,4,0,0,0,0
511319301003024,"Block 3024, Block Group 3, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301003025,"Block 3025, Block Group 3, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301003026,"Block 3026, Block Group 3, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301003027,"Block 3027, Block Group 3, Census Tract 9301, Northampton County, Virginia",62,11,35,15,0,0,0,0,1,55,7,43,43,22,3,10,9,3,0,2,1
511319301003029,"Block 3029, Block Group 3, Census Tract 9301, Northampton County, Virginia",28,3,15,10,0,0,0,0,0,12,16,14,14,11,1,3,7,0,0,0,0
511319301003030,"Block 3030, Block Group 3, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301003032,"Block 3032, Block Group 3, Census Tract 9301, Northampton County, Virginia",26,0,4,16,0,0,0,0,6,19,7,7,7,20,6,7,7,0,0,0,0
511319301003033,"Block 3033, Block Group 3, Census Tract 9301, Northampton County, Virginia",26,4,12,7,3,0,0,0,0,15,11,10,10,6,1,3,2,0,0,0,0
511319301003034,"Block 3034, Block Group 3, Census Tract 9301, Northampton County, Virginia",13,0,11,0,0,1,0,0,1,9,4,8,3,6,1,3,2,0,0,0,0
511319301003036,"Block 3036, Block Group 3, Census Tract 9301, Northampton County, Virginia",40,5,20,15,0,0,0,0,0,32,8,16,16,8,1,5,2,0,0,0,0
511319301003037,"Block 3037, Block Group 3, Census Tract 9301, Northampton County, Virginia",21,1,11,9,0,0,0,0,0,19,2,15,11,9,0,5,4,2,0,2,0
511319301003039,"Block 3039, Block Group 3, Census Tract 9301, Northampton County, Virginia",41,1,34,5,0,0,0,0,1,31,10,19,19,7,1,2,4,0,0,0,0
511319301003040,"Block 3040, Block Group 3, Census Tract 9301, Northampton County, Virginia",17,1,14,2,0,0,0,0,0,16,1,9,6,4,1,1,2,0,0,0,0
511319301003042,"Block 3042, Block Group 3, Census Tract 9301, Northampton County, Virginia",17,2,12,3,0,0,0,0,0,9,8,11,9,8,1,2,5,1,0,1,0
511319301003043,"Block 3043, Block Group 3, Census Tract 9301, Northampton County, Virginia",11,0,9,1,0,0,0,0,1,7,4,8,7,2,1,0,1,105,4,47,54
511319301003044,"Block 3044, Block Group 3, Census Tract 9301, Northampton County, Virginia",8,0,0,7,0,0,0,0,1,4,4,7,7,2,0,2,0,0,0,0,0
511319301003046,"Block 3046, Block Group 3, Census Tract 9301, Northampton County, Virginia",19,4,2,10,2,0,0,0,1,16,3,11,11,4,2,1,1,0,0,0,0
511319301003047,"Block 3047, Block Group 3, Census Tract 9301, Northampton County, Virginia",6,0,6,0,0,0,0,0,0,6,0,3,3,2,0,1,1,49,4,15,30
511319301003049,"Block 3049, Block Group 3, Census Tract 9301, Northampton County, Virginia",18,0,9,9,0,0,0,0,0,16,2,0,0,4,1,2,1,55,21,26,8
511319301003050,"Block 3050, Block Group 3, Census Tract 9301, Northampton County, Virginia",50,3,30,17,0,0,0,0,0,29,21,25,15,14,6,5,3,0,0,0,0
511319301003052,"Block 3052, Block Group 3, Census Tract 9301, Northampton County, Virginia",32,6,5,13,5,0,0,0,3,18,14,10,10,16,4,10,2,19,1,4,14
511319301003053,"Block 3053, Block Group 3, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301003054,"Block 3054, Block Group 3, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301003056,"Block 3056, Block Group 3, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301003057,"Block 3057, Block Group 3, Census Tract 9301, Northampton County, Virginia",10,0,5,4,0,0,0,0,1,2,8,4,4,2,1,0,1,1,0,1,0
511319301004000,"Block 4000, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004001,"Block 4001, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004003,"Block 4003, Block Group 4, Census Tract 9301, Northampton County, Virginia",18,1,16,0,0,1,0,0,0,12,6,8,5,8,2,4,2,0,0,0,0
511319301004004,"Block 4004, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004005,"Block 4005, Block Group 4, Census Tract 9301, Northampton County, Virginia",20,0,1,19,0,0,0,0,0,20,0,9,9,11,2,5,4,0,0,0,0
511319301004006,"Block 4006, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,8,20
511319301004007,"Block 4007, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004008,"Block 4008, Block Group 4, Census Tract 9301, Northampton County, Virginia",6,0,6,0,0,0,0,0,0,3,3,3,0,3,0,2,1,0,0,0,0
511319301004091,"Block 4091, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004093,"Block 4093, Block Group 4, Census Tract 9301, Northampton County, Virginia",4,1,1,2,0,0,0,0,0,4,0,8,0,0,0,0,0,17,2,6,9
511319301004094,"Block 4094, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004096,"Block 4096, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004097,"Block 4097, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004098,"Block 4098, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004100,"Block 4100, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004101,"Block 4101, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004103,"Block 4103, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004104,"Block 4104, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004106,"Block 4106, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004107,"Block 4107, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004108,"Block 4108, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004110,"Block 4110, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004111,"Block 4111, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004113,"Block 4113, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004114,"Block 4114, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004116,"Block 4116, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004117,"Block 4117, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004118,"Block 4118, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004120,"Block 4120, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004121,"Block 4121, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004123,"Block 4123, Block Group 4, Census Tract 9301, Northampton County, Virginia",7,1,3,2,0,0,0,0,1,6,1,4,4,0,0,0,0,11,0,0,11
511319301004124,"Block 4124, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004126,"Block 4126, Block Group 4, Census Tract 9301, Northampton County, Virginia",15,0,15,0,0,0,0,0,0,15,0,15,8,9,3,4,2,2,0,1,1
511319301004127,"Block 4127, Block Group 4, Census Tract 9301, Northampton County, Virginia",16,9,4,3,0,0,0,0,0,15,1,6,6,4,2,0,2,0,0,0,0
511319301004128,"Block 4128, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004129,"Block 4129, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004130,"Block 4130, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004131,"Block 4131, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004132,"Block 4132, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004133,"Block 4133, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301004134,"Block 4134, Block Group 4, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319302001000,"Block 1000, Block Group 1, Census Tract 9302, Northampton County, Virginia",80,9,29,41,0,0,0,0,1,76,4,45,33,40,9,14,17,20,5,7,8
511319302001001,"Block 1001, Block Group 1, Census Tract 9302, Northampton County, Virginia",3,0,2,1,0,0,0,0,0,3,0,2,2,1,0,0,1,0,0,0,0
511319302001002,"Block 1002, Block Group 1, Census Tract 9302, Northampton County, Virginia",6,0,5,0,1,0,0,0,0,6,0,5,5,3,0,0,3,0,0,0,0
